brand_name,snack_name,snack_url,snack_taste_test,snack_smell_test,amazon_link
Cheez Doodles (18) ,Wise Cheez Doodles Jalapeño Cheddar Poppers ,https://www.taquitos.net/cheese_puffs/Cheez-Doodles-Jalapeno-Cheddar-Poppers,"Taste test: These fairly large, roundish cheese puffs had a good helping of bright orange seasoning, but unlike many similar snacks boasting both jalapeño and cheddar, there was no green to be found when we opened the bag. A much closer look at the puffs revealed some very tiny dark spots, but not many of them, and they were so small that it was hard to tell that the were green.",Smell test: A lot of jalapeño. Wow. ,https://www.amazon.com/s/ref=as_li_ss_tl?k=cheese+puffs&rh=n:16322721&ref=nb_sb_noss&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=518a4a9611755007509a1a636e81e4e5
Cheez Doodles (18) ,Wise Cheez Doodles Mac -n- Cheese ,https://www.taquitos.net/snacks.php?snack_code=2136,"Taste test: These are cheese puffs shaped sort of like macaroni, complete with a hole that stretches the full length of the puff down the center.","Smell test: A weak cheese smell, and I suppose it could be remotely like macaroni and cheese, though it might just be the regular cheese puffs smell. ",https://www.amazon.com/s/ref=as_li_ss_tl?k=cheese+puffs&rh=n:16322721&ref=nb_sb_noss&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=518a4a9611755007509a1a636e81e4e5
Cheez Doodles (18) ,Wise Cheez Doodles White Cheddar ,https://www.taquitos.net/snacks.php?snack_code=2168,"Taste test: These are like Cheez Doodles, but instead of a fluorescent orange cheese coating, it's a pale while.",Smell test: Very strong cheese aroma. Sharp and good. ,https://www.amazon.com/s/ref=as_li_ss_tl?k=cheese+puffs&rh=n:16322721&ref=nb_sb_noss&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=518a4a9611755007509a1a636e81e4e5
Cheez Doodles (18) ,Wise Cheez Doodles White Cheddar Crunchy ,https://www.taquitos.net/snacks.php?snack_code=2129,"Taste test: These cheese curls were crisp and very crunchy, and they had a nice white cheddar taste.",Smell test: Nice cheese and tasted corn smell. ,https://www.amazon.com/s/ref=as_li_ss_tl?k=cheese+puffs&rh=n:16322721&ref=nb_sb_noss&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=518a4a9611755007509a1a636e81e4e5
Cheez Doodles (18) ,Wise Crunchy Cheez Doodles ,https://www.taquitos.net/cheese_puffs/Cheez_Doodles,"Taste test: These are very good cheese thingies, with a good crunch and a nice cheese flavor.",Smell test: These smell really good. There's a toasted corn smell to go along with the cheese smell that dominates most cheese curls. ,https://www.amazon.com/s/ref=as_li_ss_tl?k=cheese+puffs&rh=n:16322721&ref=nb_sb_noss&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=518a4a9611755007509a1a636e81e4e5
Cheez Doodles (18) ,Wise Puffed Cheez Doodles ,https://www.taquitos.net/snacks.php?snack_code=1091,Taste test: These are good cheese puffs.,"Smell test: Very, very cheesy, just on the edge of too cheesy. ",https://www.amazon.com/s/ref=as_li_ss_tl?k=cheese+puffs&rh=n:16322721&ref=nb_sb_noss&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=518a4a9611755007509a1a636e81e4e5
Cheez Doodles (18) ,Wise Reduced Fat Cheez Doodles Crunchy ,https://www.taquitos.net/snacks.php?snack_code=2772,"Taste test: These cheese curls were crunchy with a bright fluorescent orange color, and they tasted just like a Kraft macaroni and cheese dinner.","Smell test: Weak, not much of an aroma at all. ",https://www.amazon.com/s/ref=as_li_ss_tl?k=cheese+puffs&rh=n:16322721&ref=nb_sb_noss&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=518a4a9611755007509a1a636e81e4e5
Cheez Doodles (18) ,Wise Star Spangled Doodles ,https://www.taquitos.net/snacks.php?snack_code=2193,"Taste test: These are basically white cheese puffs with many tiny red and blue specks on them, but the overall color of each puff from a distance is still pretty much white.",Smell test: Mild but good white cheddar aroma. ,https://www.amazon.com/s/ref=as_li_ss_tl?k=cheese+puffs&rh=n:16322721&ref=nb_sb_noss&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=518a4a9611755007509a1a636e81e4e5
Cheez-Its (46) ,Cheez-It Baked Snack Mix ,https://www.taquitos.net/crackers/Cheez-It_Baked_Snack_Mix,"Taste test: This snack mix included Chex-like cereal, wiggly bread sticks (called ""Tater Twists"" on the bag), ""Bread Bites"" that looked like mini-bagel chips, Cheez-Its and small knotted pretzels.","Smell test: Very mild, but kind of like the Worcestershire sauce that that they use in Chex Mix. ",https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Big ,https://www.taquitos.net/crackers/Cheez-It-Big,"Taste test: This box said that each of the Cheez-Its inside was twice the volume of original Cheez-Its, so before opening it, I paused to think about what that meant. Drawing on my many years of studying geometry some decades ago, I did some quick calculations and determined (based on the assumption that these crackers weren't any thicker) that the height and width should each be about 1.4 times the normal Cheez-It dimensions. This didn't seem like that dramatic of a change, so I was expecting to be disappointed that the pieces weren't all that big.",Smell test: The usual Cheez-Its smell. Good. ,https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Big Crunch Baked Snack Mix ,https://www.taquitos.net/snacks.php?snack_code=984,Taste test: This is a really good snack mix.,Smell test: Smells like Doritos. ,https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Buffalo Wing ,https://www.taquitos.net/crackers/Cheez-It-Buffalo-Wing,"Taste test: This new flavor of Cheez-Its didn't look notably different from the original, with the same orange color generally, with some darker spots on some of the pieces.","Smell test: Mostly like Cheez-Its, but a hint of hot sauce in there. ",https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Cheddar Jack ,https://www.taquitos.net/snacks.php?snack_code=3316,"Taste test: These crackers had the same general look and shape as the original Cheez-Its, but some of the crackers seemed to have an additional light coating of flavor powder.","Smell test: Definitely different from regular Cheez-Its, but I couldn't really recogize any Jack cheese. ",https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Cheddar Nachos ,https://www.taquitos.net/chips/Cheez-It-Cheddar-Nachos,"Taste test: This Cheez-Its flavor was pitted up against fellow limited editions Pizza and Cheeseburger in a contest to choose a permanent flavor. The crackers had the usual orange Cheez-Its orange color on their surfaces, plus a generous smattering of very dark seasoning powder, with the amount of dark stuff varying a lot from one piece to the next.","Smell test: Not really that much like nachos, but some kick of taco powder. ",https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Cheese Pizza ,https://www.taquitos.net/crackers/Cheez-It-Cheese-Pizza,"Taste test: Much like the Cheeseburger flavor of Cheez-Its, the pieces in this box generally looked pretty similar to the original, but the looks varied a lot from piece to piece, as some of the pieces had a noticeable smattering of darker seasoning.","Smell test: Can smell some tomato, but it didn't smell really like pizza. ",https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Cheeseburger ,https://www.taquitos.net/crackers/Cheez-It-Cheeseburger,"Taste test: This special Cheeseberger version of Cheez-Its didn't look much different from the original, as there wasn't even any noticeable difference in the orange color, but it did look like there was some extra powder on parts of the surfaces.","Smell test: Kind of like a cheeseburger with lots of condiments, particularly pickle. ",https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Cheesy Sour Cream & Onion Baked Snack Crackers ,https://www.taquitos.net/snacks.php?snack_code=2654,"Taste test: These were like regular Cheez-Its, but much less orange in color, and with a thin coating of a green flavor powder.",Smell test: Very mild sour cream and onion smell. ,https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Colby ,https://www.taquitos.net/crackers/Cheez-It-Colby,"Taste test: This variation of Cheez-Its had the same appearance as the original flavor, but it took just one bite to find that they tasted quite different.",Smell test: Very nice! ,https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Cracker Sandwiches Italian 4 Cheese ,https://www.taquitos.net/crackers/Cheez-It-Sandwiches-Italian-Cheese,"Taste test: We've eaten and reviewed many kinds of Cheez-Its, with all manners of shapes and flavors, but this is the very first time they've combined two of them into a sandwich.",Smell test: Very strong cheese smell. ,https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Crunch'd Cheddar Cheese ,https://www.taquitos.net/cheese_puffs/Cheez-It-Crunchd-Cheddar,"Taste test: When we spotted this bag on the snack aisle shelf, what immediately came to mind was a relatively recent product innovation from Goldfish.",Smell test: Not much. ,https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Crunch'd Hot & Spicy ,https://www.taquitos.net/cheese_puffs/Cheez-It-Crunchd-Hot-Spicy,"Taste test: After bring quite disappointed with the taste cheddar flavor of Cheez-It Crunch'd, we were cautiously optimistic that this spicy version would be better. Other than the different flavor and a slightly darker color, these seemed to be the same in just about every way — which is also to say, different from what you probably think of as Cheez-Its in most ways. They were not crackers at all, but square cheese puffs made from wheat and corn, with a small hole in the middle of each piece.","Smell test: Nice zesty, spicy cheese smell. ",https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Duoz Bacon & Cheddar ,https://www.taquitos.net/crackers/Cheez-It-Duoz-Bacon-Cheddar,"Taste test: This version of the two-flavor Cheez-It Duoz featured regular cheddar pieces, with the typical orange Cheez-Its color, plus bacon-flavored ones with a less-bright yellow color that also included some tiny bits of dark seasoning. It was easy enough to tell the two kinds apart by look, but it wasn't a huge contrast.","Smell test: Kind of bacony, but not the typical bacon smell. ",https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Duoz Caramel Popcorn & Cheddar ,https://www.taquitos.net/crackers/Cheez-It-Duoz-Caramel-Popcorn-Cheddar,"Taste test: When we first encountered the Cheez-It Duoz sub-brand, the innovation was that they figured out a way to combine two different flavors of Cheez-Its in one box. They've sold at least four such flavor combinations: Bacon & Cheddar, Jalapeño & Cheddar Jack, Sharp Cheddar Parmesan and Zesty Queso Cheddar Blanco. (For those paying attention in case there's a pop quiz, you surely noticed that the one thing that they all have in common is cheddar!)",Smell test: Definitely can smell both the cheddar and caramel corn. ,https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Duoz Cheddar Jack & Sharp Cheddar Pretzel ,https://www.taquitos.net/crackers/Cheez-Its-Duos-Cheddar-Jack-Pretzel,"Taste test: This version of Cheez-It's Duoz followed on the path of the Caramel Popcorn & Cheddar ones by providing one kind of Cheez-Its and something else, rather than two flavors of Cheez-Its.","Smell test: Strong cheddar smell, nice. ",https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Duoz Jalapeño & Cheddar Jack ,https://www.taquitos.net/crackers/Cheez-It-Duoz-Jalapeno-Cheddar-Jack,"Taste test: This version of the two-flavors-one-box Cheez-It Duoz provided a good color contrast between the yellow Jalapeno ones and the orange Cheddar Jack ones. Other than the base color, there not much colored seasoning on either one, as the yellow ones had some green stuff, but less of it than it showed in the picture on the box.",Smell test: Not strongly jalapeno-like nor cheddary. Kind of muddled. ,https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Duoz Sharp Cheddar Parmesan ,https://www.taquitos.net/crackers/Cheez-It_Duoz_Sharp_Cheddar_Parmesan,Taste test: This brand-new concept took two different kinds of Cheez-Its and combined them in one box.,Smell test: I think I can smell both cheddar and parmesan. Pretty good. ,https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Duoz Zesty Queso Cheddar Blanco ,https://www.taquitos.net/crackers/Cheez-It_Duoz_Zesty_Queso_Cheddar_Blanco,"Taste test: This box contained two kinds of Cheez-Its, with a good contrast of colors between the pale yellow Cheddar Blanco ones and the orange Zesty Queso ones.","Smell test: Wow, it does have the kick of a queso dip. Nice. ",https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Extra Cheesy ,https://www.taquitos.net/crackers/Cheez-It-Extra-Cheesy,"Taste test: This Extra Cheesy version of Cheez-Its isn't the first time that Cheez-It has gone the extra mile, as they previously brought us Extra Toasty and Extra Big ones. But since Cheez-Its are really all about the cheese, this seemed like a particularly important development.",Smell test: Good strong cheese smell. ,https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
Cheez-Its (46) ,Cheez-It Extra Toasty ,https://www.taquitos.net/crackers/Cheez-It-Extra-Toasty,"Taste test: Several weeks before we found this box in the cracker aisle, we had heard some buzz about how the folks behind Cheez-Its were planning to sell a ""burnt"" version of the popular square snack crackers, featuring just the rare overcooked ones that certain people crave in an ordinary box of Cheez-Its.",Smell test: Nice mild cheese smell. ,https://www.amazon.com/stores/page/354F2391-FBED-4695-B4C9-CC317B6E9828/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=2662079dc0589889a94de9708c796df7
